ZIP,LAT,LNG
29939,32.672512, -81.244025
29940,32.545910, -80.713616
29941,32.550309, -80.806715
29943,32.479249, -81.192323
29944,32.795699, -81.034521
29945,32.673313, -80.765932
30002,33.773335, -84.261667
30004,34.145614, -84.291894
30005,34.089039, -84.217099
30008,33.897634, -84.589572
30009,34.079096, -84.305262
30011,34.019859, -83.837163
30012,33.717806, -84.002515
30013,33.645170, -83.972188
30014,33.580062, -83.823102
30016,33.517433, -83.928703
30017,33.890533, -83.961879
30019,33.975610, -83.883747
30021,33.806929, -84.237588
30022,34.029865, -84.239745
30024,34.062971, -84.090770
30025,33.655902, -83.696581
30028,34.293050, -84.176167
30030,33.771947, -84.290270
30032,33.740666, -84.264463
30033,33.811659, -84.283230
30034,33.690867, -84.248622
30035,33.724452, -84.204244
30038,33.666460, -84.139855
30039,33.799851, -84.035678
30040,34.210349, -84.187794
30041,34.204626, -84.100357
30043,33.999276, -84.009512
30044,33.922046, -84.065671
30045,33.936518, -83.927669
30046,33.948632, -83.995766
30047,33.871867, -84.112585
30052,33.815151, -83.893561
30054,33.673250, -83.871806
30055,33.497411, -83.749784
30056,33.500250, -83.659584
30058,33.740330, -84.108844
30060,33.926431, -84.541629
30062,34.005578, -84.468945
30064,33.940455, -84.609708
30066,34.032388, -84.505154
30067,33.934278, -84.462185
30068,33.968116, -84.431704
30070,33.574432, -83.894702
30071,33.940652, -84.206734
30072,33.792116, -84.206463
30075,34.055084, -84.390492
30076,34.028483, -84.311423
30078,33.861019, -84.017993
30079,33.792055, -84.257369
30080,33.869940, -84.498081
30082,33.854654, -84.536437
30083,33.797412, -84.197984
30084,33.854097, -84.216155
30087,33.805871, -84.126928
30088,33.756052, -84.182363
30092,33.972386, -84.231986
30093,33.908536, -84.177349
30094,33.612505, -84.051523
30096,33.974292, -84.145426
30097,34.026142, -84.145592
30101,34.034515, -84.707349
30102,34.110196, -84.631357
30103,34.366336, -84.917546
30104,34.087138, -85.056489
30105,34.432548, -85.172442
30106,33.839010, -84.628247
30107,34.336291, -84.345793
30108,33.531700, -85.262996
30110,33.744459, -85.135938
30113,33.850746, -85.205308
30114,34.247838, -84.524468
30115,34.204092, -84.400462
30116,33.540590, -85.003082
30117,33.581851, -85.132439
30118,33.572388, -85.103620
30120,34.167879, -84.852014
30121,34.209221, -84.778006
30122,33.766909, -84.641356
30124,34.133691, -85.345801
30125,34.000316, -85.276531
30126,33.815025, -84.553831
30127,33.874556, -84.694713
30132,33.988832, -84.858967
30134,33.777518, -84.781392
30135,33.670520, -84.734280
30137,34.126177, -84.761354
30139,34.432341, -84.705495
30141,33.860430, -84.769883
30143,34.459958, -84.431752
30144,34.036864, -84.591009
30145,34.245660, -84.985878
30147,34.150627, -85.208239
30148,34.458792, -84.258613
30149,34.309754, -85.226015
30152,33.989250, -84.645920
30153,33.959882, -85.054452
30157,33.884708, -84.871928
30161,34.242301, -85.171371
30164,33.396015, -83.834275
30165,34.302923, -85.269103
30168,33.783542, -84.588106
30170,33.429229, -85.169473
30171,34.343395, -84.726262
30173,34.133121, -85.153505
30175,34.534915, -84.526711
30176,33.766844, -85.301029
30177,34.411307, -84.377876
30178,34.095453, -84.971074
30179,33.779335, -85.013502
30180,33.717103, -84.918032
30182,33.655819, -85.248832
30183,34.338804, -84.602425
30184,34.252072, -84.741005
30185,33.519802, -84.918098
30187,33.662549, -84.847233
30188,34.123528, -84.457649
30189,34.124224, -84.570679
30204,33.056050, -84.121042
30205,33.267427, -84.475138
30206,33.096058, -84.458228
30213,33.589298, -84.636766
30214,33.490464, -84.485997
30215,33.391613, -84.456432
30216,33.228851, -83.884863
30217,33.281895, -85.133844
30218,33.129318, -84.587178
30220,33.225499, -84.823547
30222,33.044355, -84.743495
30223,33.288801, -84.279923
30224,33.204493, -84.239727
30228,33.404147, -84.307350
30230,33.164490, -84.920565
30233,33.292157, -83.969544
30234,33.323884, -84.030964
30236,33.524478, -84.325439
30238,33.493294, -84.379160
30240,33.036764, -85.120092
30241,33.022315, -84.949516
30248,33.351576, -84.105959
30250,33.436535, -84.314213
30251,33.198174, -84.698112
30252,33.473512, -84.057165
30253,33.448926, -84.183570
30256,33.007484, -84.309900
30257,33.143414, -84.186220
30258,32.972488, -84.449100
30259,33.266198, -84.737458
30260,33.584687, -84.327348
30263,33.388415, -84.858937
30265,33.418625, -84.713134
30268,33.546430, -84.722632
30269,33.391904, -84.570611
30273,33.583798, -84.271027
30274,33.554561, -84.399687
30275,33.437124, -84.874183
30276,33.263670, -84.570824
30277,33.375308, -84.649196
30281,33.567898, -84.193388
30284,33.342874, -84.288959
30285,32.987673, -84.258191
30286,32.879167, -84.330566
30288,33.652831, -84.327109
30289,33.322887, -84.633870
30290,33.476407, -84.589709
30291,33.575891, -84.543792
30292,33.168489, -84.393225
30293,32.976649, -84.611505
30294,33.639853, -84.267150
30295,33.090279, -84.310405
30296,33.563185, -84.441151
30297,33.615841, -84.373002
30303,33.753259, -84.389953
30305,33.835696, -84.389116
30306,33.789323, -84.351498
30307,33.771079, -84.333600
30308,33.771126, -84.378108
30309,33.799884, -84.385805
30310,33.726586, -84.425995
30311,33.723262, -84.475994
30312,33.744725, -84.375231
30313,33.764539, -84.397339
30314,33.757576, -84.432245
30315,33.702829, -84.382515
30316,33.711546, -84.331796
30317,33.747999, -84.315586
30318,33.792303, -84.447862
30319,33.875954, -84.334763
30322,33.793597, -84.326127
30324,33.818405, -84.358175
30326,33.849518, -84.363971
30327,33.869694, -84.417300
30328,33.932538, -84.385947
30329,33.827479, -84.323017
30331,33.707455, -84.544149
30332,33.778271, -84.404537
30334,33.748855, -84.387243
30336,33.738366, -84.567535
30337,33.640147, -84.450081
30338,33.946218, -84.318119
30339,33.876320, -84.462090
30340,33.897873, -84.252804
30341,33.888505, -84.289532
30342,33.882179, -84.375289
30344,33.676362, -84.460794
30345,33.851722, -84.283624
30346,33.924230, -84.338876
30349,33.622488, -84.523908
30350,33.980254, -84.330016
30354,33.661498, -84.386895
30360,33.933808, -84.272577
30363,33.791004, -84.398978
30401,32.599617, -82.352575
30410,32.188589, -82.513470
30411,32.128124, -82.794380
30412,32.078922, -82.490792
30413,32.888980, -82.510648
30415,32.324484, -81.603497
30417,32.170468, -81.920992
30420,32.288422, -82.152736
30421,32.179599, -82.107566
30423,32.148806, -81.830641
30425,32.682022, -82.094572
30426,33.035037, -81.628674
30427,31.922905, -81.962446
30428,32.224545, -82.715130
30429,32.165446, -81.936169
30434,33.025668, -82.383791
30436,32.154894, -82.293036
30438,32.165611, -82.020521
30439,32.407098, -82.078788
30441,32.797050, -82.224945
30442,32.799793, -81.983529
30445,32.163934, -82.588515
30446,32.563486, -81.463016
30448,32.488240, -82.363384
30449,32.515224, -81.561033
30450,32.562251, -81.923131
30451,32.390728, -81.952461
30452,32.325315, -81.888781
30453,32.011133, -82.121758
30454,32.436077, -82.730358
30455,32.690978, -81.802282
30456,32.980717, -81.796140
30457,32.400272, -82.567512
30458,32.399676, -81.828266
30460,32.418936, -81.781698
30461,32.511828, -81.718844
30464,32.437229, -82.224961
30467,32.753793, -81.603534
30470,32.313907, -82.561036
30471,32.543263, -82.180910
30473,32.016897, -82.468830
30474,32.238578, -82.417773
30475,32.224698, -82.368594
30477,32.861525, -82.401582
30501,34.319072, -83.814393
30504,34.271989, -83.891026
30506,34.346947, -83.895595
30507,34.247502, -83.773850
30510,34.444855, -83.570701
30511,34.449698, -83.486672
30512,34.859530, -83.960571
30513,34.821043, -84.322383
30516,34.380913, -83.030697
30517,34.130358, -83.797204
30518,34.130846, -84.027398
30519,34.087437, -83.944991
30520,34.340050, -83.082621
30521,34.362448, -83.292322
30522,34.795978, -84.340155
30523,34.716543, -83.552878
30525,34.907217, -83.369483
30527,34.480827, -83.781847
30528,34.621918, -83.794620
30529,34.217179, -83.482653
30530,34.222921, -83.393799
30531,34.512602, -83.592206
30533,34.563560, -84.020072
30534,34.431100, -84.144329
30535,34.573655, -83.574769
30536,34.652002, -84.359442
30537,34.976125, -83.320199
30538,34.500986, -83.263844
30540,34.728127, -84.543528
30541,34.912906, -84.539104
30542,34.178052, -83.909174
30543,34.290463, -83.649536
30545,34.762511, -83.762189
30546,34.898796, -83.696585
30547,34.361833, -83.455885
30548,34.090470, -83.767003
30549,34.107990, -83.577448
30552,34.770857, -83.443724
30553,34.443769, -83.084137
30554,34.398083, -83.661982
30555,34.971217, -84.436342
30557,34.479804, -83.184960
30558,34.264056, -83.566788
30559,34.957885, -84.274319
30560,34.876756, -84.204831
30562,34.921474, -83.381098
30563,34.567865, -83.454897
30564,34.471046, -83.887074
30565,34.086211, -83.411497
30566,34.236212, -83.895210
30567,34.180744, -83.676541
30568,34.959487, -83.432795
30571,34.707523, -83.694014
30572,34.735794, -84.072487
30573,34.749867, -83.416673
30575,34.207642, -83.713476
30576,34.834627, -83.452192
30577,34.552419, -83.325929
30581,34.795248, -83.423725
30582,34.958918, -83.900404
30601,33.999151, -83.346993
30602,33.944542, -83.372937
30605,33.905911, -83.323577
30606,33.937551, -83.424964
30607,34.017305, -83.447551
30609,33.949464, -83.382007
30619,33.855811, -83.244694
30620,33.929472, -83.758422
30621,33.791462, -83.492132
30622,33.924456, -83.517926
30623,33.726758, -83.541819
30624,34.186246, -83.044149
30625,33.520284, -83.333530
30627,33.972176, -82.963748
30628,34.028875, -83.213297
30629,34.076932, -83.110117
30630,33.913366, -83.147279
30631,33.559319, -82.875272
30633,34.180903, -83.249172
30634,34.195694, -82.945483
30635,34.105769, -82.793148
30641,33.778357, -83.574025
30642,33.554175, -83.194404
30643,34.363471, -82.908806
30646,34.085104, -83.299382
30648,33.879979, -83.052055
30650,33.583689, -83.473544
30655,33.781688, -83.696095
30656,33.862137, -83.716175
30660,33.789216, -82.951866
30662,34.267311, -83.154100
30663,33.615822, -83.600873
30664,33.556259, -82.798319
30665,33.542620, -83.062914
30666,33.962081, -83.584612
30667,33.776347, -83.145330
30668,33.895747, -82.697208
30669,33.672149, -83.120938
30673,33.710915, -82.713973
30677,33.783202, -83.373342
30678,33.453336, -83.065445
30680,33.996105, -83.700168
30683,33.946987, -83.256270
30701,34.492384, -84.958336
30705,34.744142, -84.731404
30707,34.771941, -85.359193
30708,34.961786, -84.664588
30710,34.953194, -84.911171
30711,34.921047, -84.711807
30720,34.733644, -85.000824
30721,34.788636, -84.916082
30725,34.924777, -85.352675
30726,34.976243, -85.139577
30728,34.684875, -85.225790
30730,34.348052, -85.417499
30731,34.587768, -85.477364
30733,34.414593, -85.050554
30734,34.532804, -84.714916
30735,34.602883, -84.882661
30736,34.902663, -85.133970
30738,34.796552, -85.480936
30739,34.805931, -85.215984
30740,34.757276, -85.072036
30741,34.952685, -85.281297
30742,34.950584, -85.243239
30746,34.577083, -85.027273
30747,34.502597, -85.302791
30750,34.941414, -85.388227
30751,34.984504, -84.732690
30752,34.914982, -85.537961
30753,34.582280, -85.285800
30755,34.868030, -85.042750
30756,34.897650, -84.977052
30757,34.935801, -85.441516
30802,33.601364, -82.299939
30803,33.133196, -82.549061
30805,33.279569, -82.191791
30807,33.457408, -82.648621
30808,33.384114, -82.391923
30809,33.556030, -82.170395
30810,33.235661, -82.589853
30812,33.367233, -82.028573
30813,33.471668, -82.220051
30814,33.440353, -82.299698
30815,33.287235, -82.088937
30816,33.156206, -82.166263
30817,33.778388, -82.430194
30818,33.276427, -82.338966
30820,33.217572, -82.709869
30821,33.492107, -82.737994
30822,32.926337, -81.852686
30823,33.226005, -82.453380
30824,33.512953, -82.514855
30828,33.368038, -82.656312
30830,33.079811, -81.975337
30833,33.191250, -82.353132
30901,33.437213, -81.956156
30903,33.490148, -82.162688
30904,33.478289, -82.014102
30905,33.415160, -82.142573
30906,33.346732, -81.967703
30907,33.523809, -82.085688
30909,33.470481, -82.083045
30912,33.470510, -81.988094
31001,31.976256, -83.339665
31002,32.554049, -82.595322
31003,32.606281, -83.212516
31005,32.544201, -83.597459
31006,32.580721, -84.250733
31007,32.188514, -83.927321
31008,32.665346, -83.785924
31009,32.281608, -83.019789
31011,32.129553, -83.074859
31012,32.394344, -83.173715
31014,32.415886, -83.349077
31015,31.935000, -83.774945
31016,32.842251, -84.115961
31017,32.621094, -83.232220
31018,32.977092, -82.627586
31019,32.424244, -83.051342
31020,32.690507, -83.498578
31021,32.493427, -82.943054
31022,32.511540, -83.116631
31023,32.183213, -83.199454
31024,33.320918, -83.375490
31025,32.335837, -83.741003
31027,32.581117, -82.804219
31028,32.631200, -83.696300
31029,33.040249, -83.934515
31030,32.570683, -83.890124
31031,32.866286, -83.328340
31032,33.011683, -83.569169
31033,33.079307, -83.434007
31035,32.845795, -82.696035
31036,32.282016, -83.523225
31037,32.080832, -82.968592
31038,33.133747, -83.646996
31039,32.594332, -84.387121
31041,32.333518, -84.204238
31042,32.761346, -83.176859
31044,32.654991, -83.384798
31045,33.280835, -82.785442
31046,33.054338, -83.796097
31047,32.467280, -83.595342
31049,32.686436, -82.525311
31050,32.739657, -83.955974
31051,32.155877, -83.886797
31052,32.789015, -83.840075
31054,32.889861, -83.214067
31055,32.005073, -82.900735
31057,32.435000, -83.936561
31058,32.488651, -84.410396
31060,31.975665, -83.063507
31061,33.077282, -83.246171
31062,33.046624, -83.215582
31063,32.288966, -83.963260
31064,33.286297, -83.702346
31065,32.550166, -83.163351
31066,32.811058, -84.014751
31067,32.860339, -82.936674
31068,32.328618, -84.117049
31069,32.440068, -83.748603
31070,32.186580, -83.789771
31071,32.129447, -83.540846
31072,31.974465, -83.566840
31075,32.351617, -82.956349
31076,32.538870, -84.110141
31077,31.921144, -83.198370
31078,32.694814, -84.075661
31079,31.942896, -83.458767
31081,32.419232, -84.282732
31082,32.996417, -82.903117
31083,32.040351, -82.814353
31084,31.961703, -83.607862
31085,33.427349, -83.627700
31087,33.251362, -83.001031
31088,32.579353, -83.650325
31089,32.850766, -82.860314
31090,32.829744, -83.068206
31091,32.237927, -83.704527
31092,32.090962, -83.785552
31093,32.647873, -83.657206
31094,33.113614, -82.795759
31096,32.723279, -82.707269
31097,32.890411, -84.166895
31098,32.614215, -83.568560
31201,32.806321, -83.617860
31204,32.848513, -83.674775
31206,32.800857, -83.693698
31207,32.828448, -83.649156
31210,32.907633, -83.735052
31211,32.901115, -83.576267
31213,32.840081, -83.639350
31216,32.729664, -83.685340
31217,32.844147, -83.500044
31220,32.872019, -83.809688
31301,31.750629, -81.602350
31302,32.121659, -81.341739
31303,32.505422, -81.313427
31304,31.510772, -81.354554
31305,31.396816, -81.393957
31307,32.172843, -81.398602
31308,32.180316, -81.471289
31309,31.879886, -81.438392
31312,32.307479, -81.403826
31313,31.844789, -81.612554
31314,31.870154, -81.631076
31315,31.892873, -81.588978
31316,31.723569, -81.714287
31318,32.142025, -81.371941
31320,31.765504, -81.368411
31321,32.185059, -81.659775
31322,32.109885, -81.255465
31323,31.687499, -81.427655
31324,31.851496, -81.262181
31326,32.295200, -81.229931
31327,31.467922, -81.248753
31328,32.011169, -80.865603
31329,32.425638, -81.350634
31331,31.511701, -81.443246
31401,32.074679, -81.088261
31404,32.051559, -81.049211
31405,32.039396, -81.179116
31406,31.980523, -81.085190
31407,32.186053, -81.192148
31408,32.117550, -81.184333
31409,32.016357, -81.144544
31410,32.028784, -80.992683
31411,31.942991, -81.034651
31415,32.078546, -81.126056
31419,31.997154, -81.230649
31501,31.223623, -82.350198
31503,31.204020, -82.419920
31510,31.545485, -82.440693
31512,31.545696, -83.018356
31513,31.777050, -82.347726
31516,31.309373, -82.253250
31518,31.512607, -82.185093
31519,31.684697, -82.879186
31520,31.180919, -81.493973
31522,31.257252, -81.342026
31523,31.212645, -81.616811
31524,31.240597, -81.473387
31525,31.321100, -81.526435
31527,31.066990, -81.433275
31532,31.722070, -82.758822
31533,31.560258, -82.828039
31535,31.459466, -82.867497
31537,30.885212, -82.005230
31539,31.831700, -82.605344
31542,31.142701, -82.119407
31543,31.334089, -81.828853
31544,31.840482, -82.963883
31545,31.663955, -81.934173
31546,31.509811, -81.777301
31547,30.790547, -81.559737
31548,30.796163, -81.698233
31549,31.928200, -82.714917
31550,31.147080, -82.595623
31551,31.495826, -82.273212
31552,31.289898, -82.599146
31553,31.181701, -81.972104
31554,31.486069, -82.620813
31555,31.705666, -82.080662
31556,31.414003, -82.112013
31557,31.375316, -82.098948
31558,30.899344, -81.427587
31560,31.499205, -82.021183
31561,31.209066, -81.309933
31562,30.422391, -82.170373
31563,31.751319, -82.181464
31565,31.066705, -81.632529
31566,31.182755, -81.805594
31567,31.630886, -82.706228
31568,31.013362, -81.819093
31569,30.896489, -81.697139
31601,30.758721, -83.319023
31602,30.868774, -83.342695
31605,30.929823, -83.223032
31606,30.806085, -83.190044
31620,31.117296, -83.434236
31622,31.378501, -83.192225
31623,31.074434, -82.644004
31624,31.296189, -82.730338
31625,30.992647, -83.533505
31626,30.778489, -83.796406
31627,31.043183, -83.392615
31629,30.816844, -83.689394
31630,30.950818, -82.876732
31631,30.643635, -82.741456
31632,30.987018, -83.360313
31634,31.042485, -82.767459
31635,31.096714, -83.048818
31636,30.730986, -83.111372
31637,31.295967, -83.440212
31638,30.906417, -83.512186
31639,31.216548, -83.190727
31641,30.919570, -83.092297
31642,31.262914, -82.882627
31643,30.773089, -83.556898
31645,31.060719, -83.218688
31647,31.208842, -83.427337
31648,30.706502, -83.019027
31649,30.963885, -82.995472
31650,31.395823, -83.025392
31698,30.848944, -83.289570
31699,30.974915, -83.205199
31701,31.552695, -84.159214
31705,31.516890, -84.042942
31707,31.586919, -84.206431
31709,32.064806, -84.123242
31711,32.190998, -84.130230
31712,31.834992, -83.707348
31714,31.720250, -83.693961
31716,31.358537, -84.127936
31719,32.090302, -84.310735
31720,30.878167, -83.724533
31721,31.525260, -84.301465
31722,31.067453, -83.622768
31730,31.194884, -84.310924
31733,31.593190, -83.489763
31735,31.969555, -83.973306
31738,31.012696, -83.871858
31743,31.908396, -83.991153
31744,31.341346, -83.901613
31747,31.176703, -83.587067
31749,31.413590, -83.327184
31750,31.736465, -83.215037
31756,31.183017, -83.965760
31757,30.871249, -83.903185
31763,31.750045, -84.139141
31764,31.976312, -84.088839
31765,31.087551, -84.027154
31768,31.189103, -83.841107
31771,31.248233, -83.654247
31772,31.724154, -83.961027
31773,30.973428, -84.048091
31774,31.565466, -83.263747
31775,31.330841, -83.598579
31778,30.974992, -83.700075
31779,31.108022, -84.211198
31780,32.031870, -84.388811
31781,31.560577, -83.796293
31783,31.758976, -83.470125
31784,31.247250, -84.036670
31787,31.899179, -84.243318
31788,31.111441, -83.676797
31789,31.479734, -83.739835
31790,31.652476, -83.577968
31791,31.529137, -83.894978
31792,30.770798, -84.043704
31793,31.462511, -83.593543
31794,31.445884, -83.452678
31795,31.473618, -83.687462
31796,31.770118, -83.856468
31798,31.613378, -83.065969
31801,32.519338, -84.594755
31803,32.285466, -84.493596
31804,32.662266, -84.913411
31805,32.263056, -84.739509
31806,32.263441, -84.322724
31807,32.638230, -84.800836
31808,32.631102, -85.013200
31810,32.568168, -84.524979
31811,32.740952, -84.928172
31812,32.640052, -84.402775
31814,32.215860, -84.845643
31815,32.030013, -84.844880
31816,32.881465, -84.608150
31820,32.579419, -84.824690
31821,32.116128, -84.963449
31822,32.864979, -84.910348
31823,32.810641, -84.822587
31824,32.051196, -84.519089
31825,32.116195, -84.670900
31826,32.792963, -84.703286
31827,32.686718, -84.521816
31829,32.562698, -84.731611
31830,32.900708, -84.729063
31831,32.685573, -84.706837
31832,31.958169, -84.614896
31833,32.842900, -85.091845
31836,32.796402, -84.535090
31901,32.465313, -84.980285
31903,32.414148, -84.954244
31904,32.554638, -85.010012
31905,32.378795, -84.906850
31906,32.467811, -84.950173
31907,32.482037, -84.901475
31909,32.548807, -84.924106
32003,30.095584, -81.710162
32008,29.926064, -82.914379
32009,30.422502, -81.973824
32011,30.571111, -81.839579
32024,30.092008, -82.730993
32025,30.107103, -82.579118
32026,30.054149, -82.181681
32033,29.788112, -81.434324
32034,30.609692, -81.491720
32038,29.935072, -82.692010
32040,30.243515, -82.238887
32043,29.937041, -81.732588
32044,29.859458, -82.169415
32046,30.701206, -81.916595
32052,30.486131, -82.936084
32053,30.575561, -83.126060
32054,30.033807, -82.394253
32055,30.270103, -82.624130
32058,30.107546, -82.106933
32059,30.384847, -83.256128
32060,30.274413, -83.036329
32061,30.097553, -82.510313
32062,30.137457, -82.978338
32063,30.247669, -82.112978
32064,30.295625, -82.984108
32065,30.152238, -81.797016
32066,30.039765, -83.205802
32068,30.083262, -81.890855
32071,30.058118, -82.955835
32072,30.188160, -82.424491
32073,30.169821, -81.739144
32079,29.977726, -81.807023
32080,29.818745, -81.272860
32081,30.131197, -81.407840
32082,30.125226, -81.369578
32083,30.114561, -82.232783
32084,29.918419, -81.367545
32086,29.766738, -81.306370
32087,30.377434, -82.280460
32091,29.929564, -82.127579
32092,29.939406, -81.508166
32094,30.188054, -82.821427
32095,30.022752, -81.406577
32096,30.534379, -82.626963
32097,30.661202, -81.618793
32102,29.137291, -81.546429
32110,29.428804, -81.339209
32112,29.431746, -81.565573
32113,29.409977, -82.089218
32114,29.192394, -81.046774
32117,29.235588, -81.063969
32118,29.209639, -81.002321
32119,29.161116, -81.025740
32124,29.170716, -81.141403
32127,29.106272, -80.973670
32128,29.100739, -81.071829
32129,29.136974, -81.023957
32130,29.148342, -81.341043
32131,29.684293, -81.562375
32132,28.979895, -80.920866
32133,29.020177, -81.909262
32134,29.385007, -81.837948
32136,29.463717, -81.147387
32137,29.581507, -81.218196
32139,29.372165, -81.587309
32140,29.762494, -81.866659
32141,28.928953, -80.919135
32145,29.677558, -81.421332
32147,29.590868, -81.777146
32148,29.617032, -81.883646
32157,29.467372, -81.578437
32159,28.933207, -81.898475
32162,28.914383, -81.989560
32164,29.517748, -81.230696
32168,28.963773, -81.029413
32169,28.965461, -80.866467
32174,29.284784, -81.161348
32176,29.331582, -81.062507
32177,29.690907, -81.708149
32179,29.088111, -81.895092
32180,29.236246, -81.396788
32181,29.507980, -81.601987
32187,29.578946, -81.550038
32189,29.550140, -81.647738
32190,29.343340, -81.489008
32193,29.504996, -81.645096
32195,28.988080, -81.886336
32202,30.324716, -81.647200
32204,30.317014, -81.680811
32205,30.298806, -81.721240
32206,30.350191, -81.638776
32207,30.289637, -81.640966
32208,30.393090, -81.682946
32209,30.361015, -81.696254
32210,30.266582, -81.745526
32211,30.332207, -81.582792
32212,30.216924, -81.666829
32216,30.277467, -81.582904
32217,30.229180, -81.621158
32218,30.487775, -81.667141
32219,30.427093, -81.818966
32220,30.368009, -81.871196
32221,30.256279, -81.853581
32222,30.216649, -81.828227
32223,30.156644, -81.649266
32224,30.270482, -81.468756
32225,30.357756, -81.505829
32226,30.481248, -81.506157
32227,30.389189, -81.404408
32228,30.391860, -81.400074
32233,30.358873, -81.419388
32234,30.225133, -81.984561
32244,30.217669, -81.752545
32246,30.293760, -81.517139
32250,30.280559, -81.412074
32254,30.340961, -81.734788
32256,30.175204, -81.472784
32257,30.189349, -81.612470
32258,30.140712, -81.551712
32259,30.075017, -81.586854
32266,30.317386, -81.409066
32277,30.377450, -81.593947
32301,30.427753, -84.258472
32303,30.515518, -84.341641
32304,30.452484, -84.353057
32305,30.332299, -84.300654
32308,30.477450, -84.226927
32309,30.566830, -84.097649
32310,30.385436, -84.512181
32311,30.390100, -84.180808
32312,30.605283, -84.229562
32317,30.470481, -84.116694
32320,29.731734, -85.111872
32321,30.265440, -84.979665
32322,29.953398, -84.579036
32323,29.891511, -84.613733
32324,30.654712, -84.783254
32327,30.182261, -84.305327
32328,29.751831, -84.909118
32330,30.579934, -84.750533
32331,30.444913, -83.637592
32332,30.620273, -84.677031
32333,30.607738, -84.417591
32334,30.266237, -84.742472
32336,30.260764, -83.847969
32340,30.460330, -83.433967
32343,30.478483, -84.504652
32344,30.526078, -83.962287
32346,29.990833, -84.384594
32347,30.174157, -83.611588
32348,29.977404, -83.596157
32350,30.574962, -83.325801
32351,30.520125, -84.675081
32352,30.662261, -84.591627
32355,30.172196, -84.208553
32356,29.859235, -83.415003
32358,30.105666, -84.558003
32359,29.680070, -83.386649
32361,30.357712, -83.988583
32399,30.437040, -84.282546
32401,30.159737, -85.660922
32403,30.048562, -85.553231
32404,30.189031, -85.506785
32405,30.202068, -85.667403
32407,30.198324, -85.790694
32408,30.142185, -85.732678
32409,30.356756, -85.653691
32410,29.995187, -85.414223
32413,30.310300, -85.905314
32420,30.632365, -85.384570
32421,30.524992, -85.172630
32423,30.943777, -85.048909
32424,30.362385, -85.083060
32425,30.853184, -85.720492
32426,30.946886, -85.370413
32427,30.710491, -85.792286
32428,30.615750, -85.572945
32430,30.418361, -85.234083
32431,30.787482, -85.410816
32432,30.714871, -85.077571
32433,30.851178, -86.200838
32435,30.648635, -86.130200
32437,30.436248, -85.909221
32438,30.501235, -85.424174
32439,30.468323, -86.112017
32440,30.922426, -85.526190
32442,30.678516, -85.016877
32443,30.872521, -85.109420
32444,30.239945, -85.651600
32445,30.970520, -85.197338
32446,30.848192, -85.231403
32447,30.759950, -85.251574
32448,30.671012, -85.223312
32449,30.286718, -85.239598
32455,30.638626, -85.962701
32456,29.838635, -85.298379
32459,30.360668, -86.185532
32460,30.764089, -84.954234
32461,30.289685, -86.027719
32462,30.554200, -85.833399
32463,30.631413, -85.590275
32464,30.902879, -85.952559
32465,30.007868, -85.181889
32466,30.394388, -85.512372
32501,30.428781, -87.222515
32502,30.409367, -87.223506
32503,30.459667, -87.213643
32504,30.472486, -87.186673
32505,30.454624, -87.260650
32506,30.391628, -87.369394
32507,30.340176, -87.374340
32508,30.350614, -87.316902
32509,30.468537, -87.342689
32511,30.406055, -87.291696
32514,30.531268, -87.221604
32526,30.499226, -87.365573
32530,30.598239, -87.030361
32531,30.884038, -86.683468
32533,30.610506, -87.326783
32534,30.528939, -87.281718
32535,30.963698, -87.346175
32536,30.763783, -86.591616
32539,30.779757, -86.478810
32541,30.392765, -86.469506
32542,30.464551, -86.525167
32544,30.426974, -86.696265
32547,30.474544, -86.667742
32548,30.403001, -86.650482
32550,30.384938, -86.345477
32561,30.347061, -87.113185
32563,30.396949, -87.028472
32564,30.728808, -86.781915
32565,30.892603, -87.131683
32566,30.435956, -86.880343
32567,30.923726, -86.449136
32568,30.873178, -87.449977
32569,30.410287, -86.731484
32570,30.804825, -86.967268
32571,30.674660, -87.208410
32577,30.727473, -87.365012
32578,30.506696, -86.447541
32579,30.450903, -86.573473
32580,30.490075, -86.514818
32583,30.592511, -86.971003
32601,29.648970, -82.324941
32603,29.656712, -82.347500
32605,29.679180, -82.372822
32606,29.682064, -82.444115
32607,29.647414, -82.419109
32608,29.597009, -82.407808
32609,29.772187, -82.283422
32612,29.643120, -82.353845
32615,29.819084, -82.486161
32616,29.788495, -82.495256
32617,29.308388, -82.074366
32618,29.545873, -82.516538
32619,29.762485, -82.859957
32621,29.424698, -82.610144
32622,29.908054, -82.318845
32625,29.200616, -83.004494
32626,29.423864, -82.899324
32628,29.625434, -83.207000
32631,29.704429, -82.092511
32639,29.227004, -82.712558
32640,29.580725, -82.083956
32641,29.642524, -82.231714
32643,29.826879, -82.633648
32648,29.503781, -83.270475
32653,29.745052, -82.393830
32656,29.813684, -81.959454
32658,29.850467, -82.390755
32664,29.446478, -82.216667
32666,29.723637, -81.997495
32667,29.513704, -82.304844
32668,29.257343, -82.474807
32669,29.632156, -82.589919
32680,29.542562, -83.132310
32681,29.423388, -82.205579
32683,29.295239, -82.786235
32686,29.355545, -82.275017
32692,29.333326, -83.122541
32693,29.626478, -82.785309
32694,29.807872, -82.144393
32696,29.397586, -82.461744
32697,29.929756, -82.431439
32701,28.665648, -81.370302
32702,29.044191, -81.627474
32703,28.671439, -81.553055
